filename,IoU_OpenCV_vs_Expert,Dice_OpenCV_vs_Expert,Acc_OpenCV_vs_Expert,Cosine_OpenCV_vs_Expert,IoU_UNet_vs_Expert,Dice_UNet_vs_Expert,Acc_UNet_vs_Expert,Cosine_UNet_vs_Expert
prod_2023-05-08T09-00-00.000Z,0.0,0.0,0.9998046875,0.0,1.0,1.0,1.0,0.0
prod_2023-05-08T12-00-00.000Z,0.0,0.0,0.9991796875,0.0,1.0,1.0,1.0,0.0
prod_2023-05-08T15-00-00.000Z,0.4691358024691358,0.6386554621848739,0.9983203125,0.64048986934008,0.29310344827586204,0.4533333333333333,0.9951953125,0.5274294437949195
prod_2023-05-08T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-08T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-09T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-09T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-09T09-00-00.000Z,0.06451612903225806,0.12121212121212122,0.9988671875,0.16903085094570328,0.0,0.0,0.9998046875,0.0
prod_2023-05-09T12-00-00.000Z,0.0,0.0,0.998125,0.0,0.0,0.0,0.994921875,0.0
prod_2023-05-09T15-00-00.000Z,0.0,0.0,0.999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-05-09T18-00-00.000Z,0.6153846153846154,0.7619047619047619,0.9998046875,0.7627700713964739,0.0,0.0,0.999609375,0.0
prod_2023-05-09T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-10T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-10T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-10T09-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-10T12-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-10T15-00-00.000Z,0.0,0.0,0.9998828125,0.0,1.0,1.0,1.0,0.0
prod_2023-05-10T18-00-00.000Z,0.08695652173913043,0.16,0.9991796875,0.2182178902359924,0.0,0.0,0.99984375,0.0
prod_2023-05-10T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-11T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-11T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-11T09-00-00.000Z,0.0,0.0,0.999296875,0.0,1.0,1.0,1.0,0.0
prod_2023-05-11T12-00-00.000Z,0.049689440993788817,0.09467455621301775,0.9940234375,0.1843102710336366,0.0,0.0,0.99953125,0.0
prod_2023-05-11T15-00-00.000Z,0.2537313432835821,0.40476190476190477,0.994140625,0.48078987622821334,0.22268907563025211,0.3642611683848797,0.9927734375,0.4559150327565265
prod_2023-05-11T18-00-00.000Z,0.0,0.0,0.9981640625,0.0,1.0,1.0,1.0,0.0
prod_2023-05-11T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-12T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-12T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-12T09-00-00.000Z,0.0,0.0,0.9978125,0.0,1.0,1.0,1.0,0.0
prod_2023-05-12T12-00-00.000Z,0.36904761904761907,0.5391304347826087,0.995859375,0.5907173488241971,0.23985239852398524,0.3869047619047619,0.991953125,0.4814946913935923
prod_2023-05-12T15-00-00.000Z,0.05194805194805195,0.09876543209876543,0.9971484375,0.2051956704170308,0.09433962264150944,0.1724137931034483,0.998125,0.3071475584169756
prod_2023-05-12T18-00-00.000Z,0.0,0.0,0.9999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-05-12T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-13T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-13T06-00-00.000Z,0.0,0.0,0.9994140625,0.0,1.0,1.0,1.0,0.0
prod_2023-05-13T09-00-00.000Z,0.1323529411764706,0.23376623376623376,0.9976953125,0.3340213285613425,0.0,0.0,0.9995703125,0.0
prod_2023-05-13T12-00-00.000Z,0.16296296296296298,0.2802547770700637,0.9955859375,0.361092690364237,0.0,0.0,0.9974609375,0.0
prod_2023-05-13T15-00-00.000Z,0.3515151515151515,0.5201793721973094,0.9958203125,0.5805227057587176,0.5,0.6666666666666666,0.997890625,0.6858006858010287
prod_2023-05-13T18-00-00.000Z,0.0,0.0,0.9997265625,0.0,1.0,1.0,1.0,0.0
prod_2023-05-13T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-14T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-14T06-00-00.000Z,0.0,0.0,0.9992578125,0.0,1.0,1.0,1.0,0.0
prod_2023-05-14T09-00-00.000Z,0.0,0.0,0.9926953125,0.0,0.0,0.0,0.986484375,0.0
prod_2023-05-14T12-00-00.000Z,0.1678082191780822,0.2873900293255132,0.9905078125,0.3966083937958829,0.11271676300578035,0.2025974025974026,0.9880078125,0.2940069727450906
prod_2023-05-14T15-00-00.000Z,0.022988505747126436,0.0449438202247191,0.993359375,0.13600408018360918,0.0,0.0,0.9998046875,0.0
prod_2023-05-14T18-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-05-14T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-15T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-15T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-15T09-00-00.000Z,0.0,0.0,0.9980859375,0.0,1.0,1.0,1.0,0.0
prod_2023-05-15T12-00-00.000Z,0.2882882882882883,0.44755244755244755,0.9969140625,0.5369248441712194,0.1415525114155251,0.248,0.99265625,0.37115768552319617
prod_2023-05-15T15-00-00.000Z,0.0,0.0,0.9943359375,0.0,0.0,0.0,0.985859375,0.0
prod_2023-05-15T18-00-00.000Z,0.0,0.0,0.999375,0.0,1.0,1.0,1.0,0.0
prod_2023-05-15T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-16T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-16T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-16T09-00-00.000Z,0.1,0.18181818181818182,0.9848828125,0.3010602180660221,0.071875,0.13411078717201166,0.976796875,0.2628614345074343
prod_2023-05-16T12-00-00.000Z,0.19262981574539365,0.32303370786516855,0.981171875,0.427255475601738,0.1242603550295858,0.22105263157894736,0.97109375,0.32921831559714776
prod_2023-05-16T15-00-00.000Z,0.0,0.0,0.9822265625,0.0,0.0,0.0,0.9655078125,0.0
prod_2023-05-16T18-00-00.000Z,0.0,0.0,0.999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-05-16T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-17T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-17T06-00-00.000Z,0.0,0.0,0.9958984375,0.0,1.0,1.0,1.0,0.0
prod_2023-05-17T09-00-00.000Z,0.4330117899249732,0.6043380703066566,0.9793359375,0.6310682242987177,0.2829827915869981,0.44113263785394935,0.9560546875,0.5190898774909785
prod_2023-05-17T12-00-00.000Z,0.23442449841605068,0.3798118049615056,0.9716796875,0.4694295939268357,0.13959234095120446,0.24498644986449863,0.9455859375,0.36349440953014284
prod_2023-05-17T15-00-00.000Z,0.1884920634920635,0.31719532554257096,0.9840234375,0.41712429082070246,0.07838283828382839,0.14537107880642694,0.9563671875,0.2674094322436963
prod_2023-05-17T18-00-00.000Z,0.0,0.0,0.99984375,0.0,1.0,1.0,1.0,0.0
prod_2023-05-17T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-18T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-18T06-00-00.000Z,0.0,0.0,0.9998046875,0.0,1.0,1.0,1.0,0.0
prod_2023-05-18T09-00-00.000Z,0.33447098976109213,0.5012787723785166,0.9923828125,0.55438945719674,0.1631736526946108,0.2805662805662806,0.9781640625,0.3993987156331492
prod_2023-05-18T12-00-00.000Z,0.2954954954954955,0.4561891515994437,0.9847265625,0.5255492525754969,0.1872037914691943,0.3153692614770459,0.973203125,0.40987008418758586
prod_2023-05-18T15-00-00.000Z,0.3541147132169576,0.5230202578268877,0.9898828125,0.5639095736502229,0.19810040705563092,0.33069082672706684,0.9769140625,0.4193567425848273
prod_2023-05-18T18-00-00.000Z,0.0,0.0,0.999765625,0.0,1.0,1.0,1.0,0.0
prod_2023-05-18T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-19T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-19T06-00-00.000Z,0.1864406779661017,0.3142857142857143,0.998125,0.35337091141177945,0.0,0.0,0.9992578125,0.0
prod_2023-05-19T09-00-00.000Z,0.1927710843373494,0.32323232323232326,0.994765625,0.39884873939605087,0.0,0.0,0.9983984375,0.0
prod_2023-05-19T12-00-00.000Z,0.18461538461538463,0.3116883116883117,0.995859375,0.39861830329795184,0.23015873015873015,0.3741935483870968,0.9962109375,0.479748611419283
prod_2023-05-19T15-00-00.000Z,0.0,0.0,0.99625,0.0,0.0,0.0,0.99234375,0.0
prod_2023-05-19T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-19T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-20T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-20T06-00-00.000Z,0.0,0.0,0.9999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-05-20T09-00-00.000Z,0.0,0.0,0.9998828125,0.0,1.0,1.0,1.0,0.0
prod_2023-05-20T12-00-00.000Z,0.05555555555555555,0.10526315789473684,0.9993359375,0.23570226039551587,0.0,0.0,0.9999609375,0.0
prod_2023-05-20T15-00-00.000Z,0.5052631578947369,0.6713286713286714,0.9981640625,0.6801842415181628,0.225,0.3673469387755102,0.992734375,0.4557327151876499
prod_2023-05-20T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-20T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-21T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-21T06-00-00.000Z,0.0,0.0,0.999765625,0.0,1.0,1.0,1.0,0.0
prod_2023-05-21T09-00-00.000Z,0.4806201550387597,0.6492146596858639,0.98953125,0.6651040773200699,0.3530120481927711,0.5218165627782725,0.9790234375,0.5902940699364814
prod_2023-05-21T12-00-00.000Z,0.43867243867243866,0.6098294884653962,0.9848046875,0.6432080043368924,0.3238822246455834,0.48929159802306427,0.97578125,0.5448303278534301
prod_2023-05-21T15-00-00.000Z,0.3554603854389722,0.5244865718799369,0.9882421875,0.5680070512795095,0.24094707520891365,0.388327721661055,0.9787109375,0.46959577151379556
prod_2023-05-21T18-00-00.000Z,0.0,0.0,0.99984375,0.0,1.0,1.0,1.0,0.0
prod_2023-05-21T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-22T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-22T06-00-00.000Z,0.0,0.0,0.9976953125,0.0,1.0,1.0,1.0,0.0
prod_2023-05-22T09-00-00.000Z,0.2027491408934708,0.33714285714285713,0.9909375,0.4360928920419484,0.1524547803617571,0.2645739910313901,0.9871875,0.37733782619628
prod_2023-05-22T12-00-00.000Z,0.41935483870967744,0.5909090909090909,0.989453125,0.6335344172005842,0.2536945812807882,0.40471512770137524,0.976328125,0.4992168382218452
prod_2023-05-22T15-00-00.000Z,0.21553884711779447,0.354639175257732,0.9877734375,0.44679092678087284,0.13595706618962433,0.23937007874015748,0.9811328125,0.3355481971231445
prod_2023-05-22T18-00-00.000Z,0.0,0.0,0.999375,0.0,1.0,1.0,1.0,0.0
prod_2023-05-22T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-23T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-23T06-00-00.000Z,0.0,0.0,0.9950390625,0.0,1.0,1.0,1.0,0.0
prod_2023-05-23T09-00-00.000Z,0.12626262626262627,0.2242152466367713,0.986484375,0.35533452725935066,0.052521008403361345,0.0998003992015968,0.964765625,0.22917462425705282
prod_2023-05-23T12-00-00.000Z,0.2541966426858513,0.40535372848948376,0.9878515625,0.4956735762938989,0.10251450676982592,0.18596491228070175,0.96375,0.3136437866482248
prod_2023-05-23T15-00-00.000Z,0.3468208092485549,0.5150214592274678,0.991171875,0.5531422454506552,0.22362204724409449,0.3655083655083655,0.9807421875,0.4654061993940444
prod_2023-05-23T18-00-00.000Z,0.09433962264150944,0.1724137931034483,0.998125,0.26462806201248157,0.0,0.0,0.9997265625,0.0
prod_2023-05-23T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-24T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-24T06-00-00.000Z,0.6820809248554913,0.8109965635738832,0.9978515625,0.8162621239003719,0.0,0.0,0.9949609375,0.0
prod_2023-05-24T09-00-00.000Z,0.5235223160434258,0.6872525732383215,0.9845703125,0.7154355901504988,0.290473017988008,0.45018069179143005,0.9583984375,0.5305502685222884
prod_2023-05-24T12-00-00.000Z,0.1576323987538941,0.2723358449946179,0.9471875,0.3811775852951121,0.11602209944751381,0.2079207920792079,0.91875,0.3373680886040921
prod_2023-05-24T15-00-00.000Z,0.128928283642224,0.22840827980014275,0.9577734375,0.34374994754792465,0.0656968559361802,0.12329370321444298,0.9222265625,0.22996040446186727
prod_2023-05-24T18-00-00.000Z,0.0,0.0,0.9978125,0.0,1.0,1.0,1.0,0.0
prod_2023-05-24T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-25T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-25T06-00-00.000Z,0.0,0.0,0.999140625,0.0,1.0,1.0,1.0,0.0
prod_2023-05-25T09-00-00.000Z,0.05976095617529881,0.11278195488721804,0.99078125,0.200643088476282,0.04285714285714286,0.0821917808219178,0.9816796875,0.1982190843913967
prod_2023-05-25T12-00-00.000Z,0.4968553459119497,0.6638655462184874,0.9875,0.6777932975034471,0.39901477832512317,0.5704225352112676,0.9809375,0.6044944448335208
prod_2023-05-25T15-00-00.000Z,0.3485221674876847,0.5168949771689497,0.9793359375,0.5439431829948717,0.2944038929440389,0.4548872180451128,0.966015625,0.5354687089152856
prod_2023-05-25T18-00-00.000Z,0.0,0.0,0.9987109375,0.0,1.0,1.0,1.0,0.0
prod_2023-05-25T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-26T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-26T06-00-00.000Z,0.0,0.0,0.99703125,0.0,1.0,1.0,1.0,0.0
prod_2023-05-26T09-00-00.000Z,0.5419766206163655,0.7029634734665747,0.9831640625,0.7031680677968976,0.651272384542884,0.7888127853881278,0.985546875,0.7980646188820721
prod_2023-05-26T12-00-00.000Z,0.16032608695652173,0.27634660421545665,0.9637890625,0.39046693259999615,0.0980891719745223,0.17865429234338748,0.9446875,0.28658020457191785
prod_2023-05-26T15-00-00.000Z,0.12690355329949238,0.22522522522522523,0.97984375,0.33416607315111824,0.04087858450274558,0.07854630715123095,0.93859375,0.1785220034422882
prod_2023-05-26T18-00-00.000Z,0.0,0.0,0.99890625,0.0,1.0,1.0,1.0,0.0
prod_2023-05-26T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-27T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-27T06-00-00.000Z,0.0,0.0,0.9950390625,0.0,1.0,1.0,1.0,0.0
prod_2023-05-27T09-00-00.000Z,0.36688311688311687,0.5368171021377672,0.984765625,0.5938307488953574,0.30451612903225805,0.466864490603363,0.9789453125,0.5478455257202823
prod_2023-05-27T12-00-00.000Z,0.2988505747126437,0.46017699115044247,0.9833203125,0.5385888415804586,0.21464019851116625,0.3534218590398366,0.9752734375,0.44681814481888527
prod_2023-05-27T15-00-00.000Z,0.26253687315634217,0.4158878504672897,0.98046875,0.4809774484564433,0.22107674684994272,0.3621013133208255,0.9734375,0.4527860016315719
prod_2023-05-27T18-00-00.000Z,0.0,0.0,0.9981640625,0.0,1.0,1.0,1.0,0.0
prod_2023-05-27T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-28T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-28T06-00-00.000Z,0.1320754716981132,0.23333333333333334,0.998203125,0.3634218921558155,0.0,0.0,0.9997265625,0.0
prod_2023-05-28T09-00-00.000Z,0.5428571428571428,0.7037037037037037,0.994375,0.7178476950185587,0.3011647254575707,0.4629156010230179,0.98359375,0.5349857553631171
prod_2023-05-28T12-00-00.000Z,0.6076388888888888,0.755939524838013,0.991171875,0.7595354477388958,0.4591584158415842,0.6293469041560644,0.9829296875,0.6577993505158298
prod_2023-05-28T15-00-00.000Z,0.47522935779816516,0.6442786069651741,0.988828125,0.6591824744823612,0.3157248157248157,0.47992530345471524,0.9782421875,0.525675600258238
prod_2023-05-28T18-00-00.000Z,0.06666666666666667,0.125,0.99890625,0.1889822365046136,0.0,0.0,0.99984375,0.0
prod_2023-05-28T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-29T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-29T06-00-00.000Z,0.0,0.0,0.99984375,0.0,1.0,1.0,1.0,0.0
prod_2023-05-29T09-00-00.000Z,0.2911111111111111,0.4509466437177281,0.9875390625,0.5067252766833968,0.10903083700440529,0.19662363455809334,0.9683984375,0.27030420756719264
prod_2023-05-29T12-00-00.000Z,0.09251101321585903,0.1693548387096774,0.98390625,0.26156676797133405,0.0010672358591248667,0.0021321961620469083,0.9634375,0.004391162982046465
prod_2023-05-29T15-00-00.000Z,0.1784776902887139,0.3028953229398664,0.9877734375,0.35433972637240935,0.07931034482758621,0.14696485623003194,0.9687109375,0.23032267778167537
prod_2023-05-29T18-00-00.000Z,0.0,0.0,0.999296875,0.0,1.0,1.0,1.0,0.0
prod_2023-05-29T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-30T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-30T06-00-00.000Z,0.2777777777777778,0.43478260869565216,0.998984375,0.472455591261534,0.0,0.0,0.999453125,0.0
prod_2023-05-30T09-00-00.000Z,0.3375,0.5046728971962616,0.9979296875,0.5378528742004771,0.0,0.0,0.9986328125,0.0
prod_2023-05-30T12-00-00.000Z,0.43962848297213625,0.610752688172043,0.9929296875,0.6418574916252129,0.2641509433962264,0.417910447761194,0.9832421875,0.5057041773367563
prod_2023-05-30T15-00-00.000Z,0.5221843003412969,0.6860986547085202,0.99453125,0.688602609433778,0.4677871148459384,0.6374045801526718,0.992578125,0.6536216038201247
prod_2023-05-30T18-00-00.000Z,0.0,0.0,0.9995703125,0.0,1.0,1.0,1.0,0.0
prod_2023-05-30T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-31T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-05-31T06-00-00.000Z,0.0,0.0,0.9997265625,0.0,1.0,1.0,1.0,0.0
prod_2023-05-31T09-00-00.000Z,0.4415841584158416,0.6126373626373627,0.988984375,0.6489141869326318,0.2733644859813084,0.42935779816513764,0.975703125,0.5150338372431528
prod_2023-05-31T12-00-00.000Z,0.5338078291814946,0.6960556844547564,0.989765625,0.6963256289811838,0.4470284237726098,0.6178571428571429,0.98328125,0.6384252839661687
prod_2023-05-31T15-00-00.000Z,0.4690831556503198,0.6386066763425254,0.9902734375,0.6435224862751383,0.3700440528634361,0.5401929260450161,0.9832421875,0.5772745211200068
prod_2023-05-31T18-00-00.000Z,0.5714285714285714,0.7272727272727273,0.9987109375,0.7278944449120155,0.0,0.0,0.997734375,0.0
prod_2023-05-31T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-06-01T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-06-01T06-00-00.000Z,0.0,0.0,0.9994921875,0.0,1.0,1.0,1.0,0.0
prod_2023-06-01T09-00-00.000Z,0.1619047619047619,0.2786885245901639,0.9965625,0.3505340920079871,0.0990990990990991,0.18032786885245902,0.99609375,0.2268161771816387
prod_2023-06-01T12-00-00.000Z,0.5311004784688995,0.69375,0.99234375,0.6944148950701193,0.35852090032154343,0.527810650887574,0.9844140625,0.5490978803280442
prod_2023-06-01T15-00-00.000Z,0.6230492196878752,0.7677514792899408,0.987734375,0.7686131232793173,0.5457038391224863,0.7060910703725606,0.9805859375,0.7156174850550127
prod_2023-06-01T18-00-00.000Z,0.2222222222222222,0.36363636363636365,0.999453125,0.3903600291794132,0.0,0.0,0.9997265625,0.0
prod_2023-06-01T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-06-02T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-06-02T06-00-00.000Z,0.0,0.0,0.99625,0.0,1.0,1.0,1.0,0.0
prod_2023-06-02T09-00-00.000Z,0.6643109540636042,0.7983014861995754,0.9962890625,0.7984472665856133,0.4864864864864865,0.6545454545454545,0.9903515625,0.693048186978138
prod_2023-06-02T12-00-00.000Z,0.42265193370165743,0.5941747572815534,0.9918359375,0.6230641662171567,0.23129251700680273,0.3756906077348066,0.98234375,0.43461349368017654
prod_2023-06-02T15-00-00.000Z,0.6115107913669064,0.7589285714285714,0.989453125,0.7589394619007727,0.5333333333333333,0.6956521739130435,0.9833203125,0.7108975915694957
prod_2023-06-02T18-00-00.000Z,0.1511627906976744,0.26262626262626265,0.9971484375,0.3158541949874106,0.0,0.0,0.999140625,0.0
prod_2023-06-02T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-06-03T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-06-03T06-00-00.000Z,0.4626865671641791,0.6326530612244898,0.9971875,0.6412573229326939,0.18292682926829268,0.30927835051546393,0.9973828125,0.4276994613841507
prod_2023-06-03T09-00-00.000Z,0.5733333333333334,0.7288135593220338,0.9975,0.7535746100252402,0.3175182481751825,0.481994459833795,0.9926953125,0.5613020043256037
prod_2023-06-03T12-00-00.000Z,0.5813953488372093,0.7352941176470589,0.996484375,0.7427329998026913,0.36774193548387096,0.5377358490566038,0.99234375,0.565856130602171
prod_2023-06-03T15-00-00.000Z,0.5938566552901023,0.7451820128479657,0.9953515625,0.752056772542866,0.38461538461538464,0.5555555555555556,0.99125,0.5668248470086805
prod_2023-06-03T18-00-00.000Z,0.08823529411764706,0.16216216216216217,0.9987890625,0.26111648393354675,0.0,0.0,0.99984375,0.0
prod_2023-06-03T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-06-04T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-06-04T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-06-04T09-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-06-04T12-00-00.000Z,0.5072463768115942,0.6730769230769231,0.99734375,0.6762101535069259,0.0,0.0,0.996328125,0.0
prod_2023-06-04T15-00-00.000Z,0.5714285714285714,0.7272727272727273,0.9937890625,0.7300715275770364,0.48232848232848236,0.6507713884992987,0.9902734375,0.6728114984467636
prod_2023-06-04T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-06-05T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-06-05T06-00-00.000Z,0.0,0.0,0.9998046875,0.0,1.0,1.0,1.0,0.0
prod_2023-06-05T09-00-00.000Z,0.5627597672485453,0.7202127659574468,0.979453125,0.7308782276706453,0.41044776119402987,0.582010582010582,0.9598828125,0.625161477847934
prod_2023-06-05T12-00-00.000Z,0.6005361930294906,0.7504187604690117,0.97671875,0.7504861455094157,0.369969040247678,0.5401129943502825,0.9523046875,0.5435709801087848
prod_2023-06-05T15-00-00.000Z,0.5462525320729237,0.7065502183406114,0.97375,0.7241642032885134,0.43399339933993397,0.6052934407364787,0.9598046875,0.6375724789745618
prod_2023-06-05T18-00-00.000Z,0.0,0.0,0.97953125,0.0,0.0,0.0,0.946015625,0.0
prod_2023-06-05T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-06-06T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-06-06T06-00-00.000Z,0.0,0.0,0.9997265625,0.0,1.0,1.0,1.0,0.0
prod_2023-06-06T09-00-00.000Z,0.754177897574124,0.8598647818070068,0.9821875,0.861765469208234,0.6843987483236478,0.8126326963906582,0.972421875,0.8151860925837997
prod_2023-06-06T12-00-00.000Z,0.7494493392070485,0.8567831287378029,0.9822265625,0.8599173020670041,0.699235807860262,0.8230003212335368,0.9784765625,0.8248258790962827
prod_2023-06-06T15-00-00.000Z,0.5793556085918854,0.7336607480166226,0.9724609375,0.750840779775132,0.4843509492047204,0.6526097476667819,0.9607421875,0.6797276326311914
prod_2023-06-06T18-00-00.000Z,0.07262569832402235,0.13541666666666666,0.993515625,0.23229104921485555,0.04060913705583756,0.07804878048780488,0.985234375,0.19047619047619052
prod_2023-06-06T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-06-07T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-06-07T06-00-00.000Z,0.08333333333333333,0.15384615384615385,0.999140625,0.2886751345948129,0.00468384074941452,0.009324009324009324,0.9833984375,0.06843859108291549
prod_2023-06-07T09-00-00.000Z,0.3463687150837989,0.5145228215767634,0.990859375,0.5729148291240582,0.12118126272912423,0.2161671207992734,0.9662890625,0.32952738648459995
